Transaction Date;Purchase Order No.;Item Code;Description;Contact Name;Price;Qty;Disc Amount;Tax Amount;Amount;Sub Total;Grand Total;Location Name
07-Jan-26;PO-000005704;#6712K;Atasan Amigoz Minecraft Kids KOI;aiyoiyokids;43500;4;0;0;174000;4350000;4350000;Pusat
07-Jan-26;PO-000005704;#6713K;Atasan Amigoz Minecraft Kids KOI;aiyoiyokids;43500;4;0;0;174000;4350000;4350000;Pusat
07-Jan-26;PO-000005704;#6714K;Atasan Amigoz Minecraft Kids KOI;aiyoiyokids;43500;4;0;0;174000;4350000;4350000;Pusat
07-Jan-26;PO-000005704;#6715K;Atasan Amigoz Minecraft Kids KOI;aiyoiyokids;43500;4;0;0;174000;4350000;4350000;Pusat
07-Jan-26;PO-000005704;#6716K;Atasan Amigoz Minecraft Kids KOI;aiyoiyokids;43500;4;0;0;174000;4350000;4350000;Pusat
07-Jan-26;PO-000005704;#6717K;Atasan Amigoz Minecraft Kids KOI;aiyoiyokids;43500;4;0;0;174000;4350000;4350000;Pusat
07-Jan-26;PO-000005704;#6718K;Atasan Amigoz Minecraft Kids KOI;aiyoiyokids;43500;4;0;0;174000;4350000;4350000;Pusat
07-Jan-26;PO-000005704;#6719K;Atasan Amigoz Minecraft Kids KOI;aiyoiyokids;43500;4;0;0;174000;4350000;4350000;Pusat
07-Jan-26;PO-000005704;#6720K;Atasan Amigoz Minecraft Kids KOI;aiyoiyokids;43500;4;0;0;174000;4350000;4350000;Pusat
07-Jan-26;PO-000005704;#6721K;Atasan Amigoz Minecraft Kids KOI;aiyoiyokids;43500;4;0;0;174000;4350000;4350000;Pusat
07-Jan-26;PO-000005704;#6722K;Atasan Amigoz Minecraft Kids KOI;aiyoiyokids;43500;4;0;0;174000;4350000;4350000;Pusat
07-Jan-26;PO-000005704;#6723K;Atasan Amigoz Minecraft Kids KOI;aiyoiyokids;43500;4;0;0;174000;4350000;4350000;Pusat
07-Jan-26;PO-000005704;#6724K;Atasan Amigoz Minecraft Kids KOI;aiyoiyokids;43500;4;0;0;174000;4350000;4350000;Pusat
07-Jan-26;PO-000005704;#6725K;Atasan Amigoz Minecraft Kids KOI;aiyoiyokids;43500;4;0;0;174000;4350000;4350000;Pusat
07-Jan-26;PO-000005704;#6726K;Atasan Amigoz Minecraft Kids KOI;aiyoiyokids;43500;4;0;0;174000;4350000;4350000;Pusat
07-Jan-26;PO-000005704;#6727K;Atasan Amigoz Minecraft Kids KOI;aiyoiyokids;43500;8;0;0;348000;4350000;4350000;Pusat
07-Jan-26;PO-000005704;#6728K;Atasan Amigoz Minecraft Kids KOI;aiyoiyokids;43500;8;0;0;348000;4350000;4350000;Pusat
07-Jan-26;PO-000005704;#6729K;Atasan Amigoz Minecraft Kids KOI;aiyoiyokids;43500;8;0;0;348000;4350000;4350000;Pusat
07-Jan-26;PO-000005704;#6730K;Atasan Amigoz Minecraft Kids KOI;aiyoiyokids;43500;8;0;0;348000;4350000;4350000;Pusat
07-Jan-26;PO-000005704;#6731K;Atasan Amigoz Minecraft Kids KOI;aiyoiyokids;43500;8;0;0;348000;4350000;4350000;Pusat
07-Jan-26;PO-000005705;#6732K;Atasan Hana Blouse Girl KOI;TeeKids;25000;12;0;0;300000;5000000;5000000;Pusat
07-Jan-26;PO-000005705;#6733K;Atasan Hana Blouse Girl KOI;TeeKids;25000;13;0;0;325000;5000000;5000000;Pusat
07-Jan-26;PO-000005705;#6734K;Atasan Hana Blouse Girl KOI;TeeKids;25000;13;0;0;325000;5000000;5000000;Pusat
05-Jan-26;PO/Benka/2512/5144;100124867KSS;REJECT Kidsmate Sporty Rugby Shirt;benka;15750;1;0;0;15750;31878000;31878000;Pusat
05-Jan-26;PO/Benka/2512/5144;100124868KSS;REJECT Kidsmate Sporty Rugby Shirt;benka;15750;4;0;0;63000;31878000;31878000;Pusat
05-Jan-26;PO/Benka/2512/5144;100124869KSS;REJECT Kidsmate Sporty Rugby Shirt;benka;15750;1;0;0;15750;31878000;31878000;Pusat
05-Jan-26;PO/Benka/2512/5144;100124870KSS;REJECT Kidsmate Sporty Rugby Shirt;benka;15750;2;0;0;31500;31878000;31878000;Pusat
05-Jan-26;PO/Benka/2511/5049;123417CMC;Minieclub  celana Daily Mini Cargo;benka;16500;38;0;0;627000;13942500;13942500;Pusat
05-Jan-26;PO/Benka/2511/5049;123418CMC;Minieclub  celana Daily Mini Cargo;benka;16500;19;0;0;313500;13942500;13942500;Pusat
05-Jan-26;PO/Benka/2511/5049;123419CMC;Minieclub  celana Daily Mini Cargo;benka;16500;19;0;0;313500;13942500;13942500;Pusat
05-Jan-26;PO/Benka/2511/5049;123420CMC;Minieclub  celana Daily Mini Cargo;benka;16500;39;0;0;643500;13942500;13942500;Pusat
05-Jan-26;PO/Benka/2511/5049;123401CMC;Minieclub  celana Daily Mini Cargo;benka;16500;77;0;0;1270500;13942500;13942500;Pusat
05-Jan-26;PO/Benka/2511/5049;123402CMC;Minieclub  celana Daily Mini Cargo;benka;16500;39;0;0;643500;13942500;13942500;Pusat
05-Jan-26;PO/Benka/2511/5049;123403CMC;Minieclub  celana Daily Mini Cargo;benka;16500;39;0;0;643500;13942500;13942500;Pusat
05-Jan-26;PO/Benka/2511/5049;123404CMC;Minieclub  celana Daily Mini Cargo;benka;16500;79;0;0;1303500;13942500;13942500;Pusat
05-Jan-26;PO/Benka/2511/5049;123405CMC;Minieclub  celana Daily Mini Cargo;benka;16500;118;0;0;1947000;13942500;13942500;Pusat
05-Jan-26;PO/Benka/2511/5049;123406CMC;Minieclub  celana Daily Mini Cargo;benka;16500;58;0;0;957000;13942500;13942500;Pusat
05-Jan-26;PO/Benka/2511/5049;123407CMC;Minieclub  celana Daily Mini Cargo;benka;16500;59;0;0;973500;13942500;13942500;Pusat
05-Jan-26;PO/Benka/2511/5049;123408CMC;Minieclub  celana Daily Mini Cargo;benka;16500;119;0;0;1963500;13942500;13942500;Pusat
05-Jan-26;PO/Benka/2511/5049;123409CMC;Minieclub  celana Daily Mini Cargo;benka;16500;47;0;0;775500;13942500;13942500;Pusat
05-Jan-26;PO/Benka/2511/5049;123410CMC;Minieclub  celana Daily Mini Cargo;benka;16500;23;0;0;379500;13942500;13942500;Pusat
05-Jan-26;PO/Benka/2511/5049;123411CMC;Minieclub  celana Daily Mini Cargo;benka;16500;23;0;0;379500;13942500;13942500;Pusat
05-Jan-26;PO/Benka/2511/5049;123412CMC;Minieclub  celana Daily Mini Cargo;benka;16500;47;0;0;775500;13942500;13942500;Pusat
05-Jan-26;PO/Benka/2511/5049;100123417CMC;REJECT Minieclub celana Daily Mini Cargo;benka;8250;1;0;0;8250;13942500;13942500;Pusat
05-Jan-26;PO/Benka/2511/5049;100123401CMC;REJECT Minieclub celana Daily Mini Cargo;benka;8250;1;0;0;8250;13942500;13942500;Pusat
05-Jan-26;PO/Benka/2511/5049;100123405CMC;RIJECT Minieclub celana Daily Mini Cargo;benka;8250;1;0;0;8250;13942500;13942500;Pusat
05-Jan-26;PO/Benka/2511/5049;100123406CMC;RIJECT Minieclub celana Daily Mini Cargo;benka;8250;1;0;0;8250;13942500;13942500;Pusat
05-Jan-26;PO/Sub/261/5203/dark smokie;117211;Celana Jeans Dark Smokie Kidsmate;Mulyo Siswanto;37900;73;0;0;2766700;14535600;14535600;Pusat
05-Jan-26;PO/Sub/261/5203/dark smokie;117212;Celana Jeans Dark Smokie Kidsmate;Mulyo Siswanto;37900;72;0;0;2728800;14535600;14535600;Pusat
05-Jan-26;PO/Sub/261/5203/dark smokie;117213;Celana Jeans Dark Smokie Kidsmate;Mulyo Siswanto;37900;71;0;0;2690900;14535600;14535600;Pusat
05-Jan-26;PO/Sub/261/5203/dark smokie;117214;Celana Jeans Dark Smokie Kidsmate;Mulyo Siswanto;42900;65;0;0;2788500;14535600;14535600;Pusat
05-Jan-26;PO/Sub/261/5203/dark smokie;117699;Celana Jeans Dark Smokie Kidsmate;Mulyo Siswanto;42900;57;0;0;2445300;14535600;14535600;Pusat
05-Jan-26;PO/Sub/261/5203/dark smokie;117700;Celana Jeans Dark Smokie Kidsmate;Mulyo Siswanto;42900;26;0;0;1115400;14535600;14535600;Pusat
05-Jan-26;PO/Sub/261/5204;116250CSC;Basic Chinos Short Pants by Kidsmate;Royan;28900;60;0;0;1734000;26311900;26311900;Pusat
05-Jan-26;PO/Sub/261/5204;116251CSC;Basic Chinos Short Pants by Kidsmate;Royan;28900;65;0;0;1878500;26311900;26311900;Pusat
05-Jan-26;PO/Sub/261/5204;116252CSC;Basic Chinos Short Pants by Kidsmate;Royan;28900;63;0;0;1820700;26311900;26311900;Pusat
05-Jan-26;PO/Sub/261/5204;116253CSC;Basic Chinos Short Pants by Kidsmate;Royan;30900;30;0;0;927000;26311900;26311900;Pusat
05-Jan-26;PO/Sub/261/5204;117385CSC;Basic Chinos Short Pants by Kidsmate;Royan;30900;29;0;0;896100;26311900;26311900;Pusat
05-Jan-26;PO/Sub/261/5204;117386CSC;Basic Chinos Short Pants by Kidsmate;Royan;30900;30;0;0;927000;26311900;26311900;Pusat
05-Jan-26;PO/Sub/261/5204;117375CSC;Basic Chinos Short Pants by Kidsmate;Royan;28900;58;0;0;1676200;26311900;26311900;Pusat
05-Jan-26;PO/Sub/261/5204;117376CSC;Basic Chinos Short Pants by Kidsmate;Royan;28900;63;0;0;1820700;26311900;26311900;Pusat
05-Jan-26;PO/Sub/261/5204;117377CSC;Basic Chinos Short Pants by Kidsmate;Royan;28900;60;0;0;1734000;26311900;26311900;Pusat
05-Jan-26;PO/Sub/261/5204;117378CSC;Basic Chinos Short Pants by Kidsmate;Royan;30900;24;0;0;741600;26311900;26311900;Pusat
05-Jan-26;PO/Sub/261/5204;117379CSC;Basic Chinos Short Pants by Kidsmate;Royan;30900;30;0;0;927000;26311900;26311900;Pusat
05-Jan-26;PO/Sub/261/5204;117380CSC;Basic Chinos Short Pants by Kidsmate;Royan;30900;29;0;0;896100;26311900;26311900;Pusat
05-Jan-26;PO/Sub/261/5204;115470CSC;Basic Chinos Short Pants by Kidsmate;Royan;28900;78;0;0;2254200;26311900;26311900;Pusat
05-Jan-26;PO/Sub/261/5204;115471CSC;Basic Chinos Short Pants by Kidsmate;Royan;28900;81;0;0;2340900;26311900;26311900;Pusat
05-Jan-26;PO/Sub/261/5204;115472CSC;Basic Chinos Short Pants by Kidsmate;Royan;28900;82;0;0;2369800;26311900;26311900;Pusat
05-Jan-26;PO/Sub/261/5204;115473CSC;Basic Chinos Short Pants by Kidsmate;Royan;30900;37;0;0;1143300;26311900;26311900;Pusat
05-Jan-26;PO/Sub/261/5204;117381CSC;Basic Chinos Short Pants by Kidsmate;Royan;30900;33;0;0;1019700;26311900;26311900;Pusat
05-Jan-26;PO/Sub/261/5204;117382CSC;Basic Chinos Short Pants by Kidsmate;Royan;30900;39;0;0;1205100;26311900;26311900;Pusat
05-Jan-26;PO/Benka/2512/5142;123885OMC;Minieclub Lullaby Set Piyama;benka;36600;87;0;0;3184200;66355800;66355800;Pusat
05-Jan-26;PO/Benka/2512/5142;123886OMC;Minieclub Lullaby Set Piyama;benka;36600;173;0;0;6331800;66355800;66355800;Pusat
05-Jan-26;PO/Benka/2512/5142;123887OMC;Minieclub Lullaby Set Piyama;benka;36600;176;0;0;6441600;66355800;66355800;Pusat
05-Jan-26;PO/Benka/2512/5142;123888OMC;Minieclub Lullaby Set Piyama;benka;36600;86;0;0;3147600;66355800;66355800;Pusat
05-Jan-26;PO/Benka/2512/5142;123877OMC;Minieclub Lullaby Set Piyama;benka;36600;80;0;0;2928000;66355800;66355800;Pusat
05-Jan-26;PO/Benka/2512/5142;123878OMC;Minieclub Lullaby Set Piyama;benka;36600;80;0;0;2928000;66355800;66355800;Pusat
05-Jan-26;PO/Benka/2512/5142;123879OMC;Minieclub Lullaby Set Piyama;benka;36600;161;0;0;5892600;66355800;66355800;Pusat
05-Jan-26;PO/Benka/2512/5142;123880OMC;Minieclub Lullaby Set Piyama;benka;36600;161;0;0;5892600;66355800;66355800;Pusat
05-Jan-26;PO/Benka/2512/5142;123881OMC;Minieclub Lullaby Set Piyama;benka;36600;82;0;0;3001200;66355800;66355800;Pusat
05-Jan-26;PO/Benka/2512/5142;123882OMC;Minieclub Lullaby Set Piyama;benka;36600;164;0;0;6002400;66355800;66355800;Pusat
05-Jan-26;PO/Benka/2512/5142;123883OMC;Minieclub Lullaby Set Piyama;benka;36600;165;0;0;6039000;66355800;66355800;Pusat
05-Jan-26;PO/Benka/2512/5142;123884OMC;Minieclub Lullaby Set Piyama;benka;36600;54;0;0;1976400;66355800;66355800;Pusat
05-Jan-26;PO/Benka/2512/5142;123873OMC;Minieclub Lullaby Set Piyama;benka;36600;51;0;0;1866600;66355800;66355800;Pusat
05-Jan-26;PO/Benka/2512/5142;123874OMC;Minieclub Lullaby Set Piyama;benka;36600;52;0;0;1903200;66355800;66355800;Pusat
05-Jan-26;PO/Benka/2512/5142;123875OMC;Minieclub Lullaby Set Piyama;benka;36600;110;0;0;4026000;66355800;66355800;Pusat
05-Jan-26;PO/Benka/2512/5142;123876OMC;Minieclub Lullaby Set Piyama;benka;36600;108;0;0;3952800;66355800;66355800;Pusat
05-Jan-26;PO/Benka/2512/5142;100123885OMC;RIJECT Minieclub Lullaby Set Piyama;benka;18300;1;0;0;18300;66355800;66355800;Pusat
05-Jan-26;PO/Benka/2512/5142;100123886OMC;RIJECT Minieclub Lullaby Set Piyama;benka;18300;1;0;0;18300;66355800;66355800;Pusat
05-Jan-26;PO/Benka/2512/5142;100123887OMC;RIJECT Minieclub Lullaby Set Piyama;benka;18300;1;0;0;18300;66355800;66355800;Pusat
05-Jan-26;PO/Benka/2512/5142;100123888OMC;RIJECT Minieclub Lullaby Set Piyama;benka;18300;1;0;0;18300;66355800;66355800;Pusat
05-Jan-26;PO/Benka/2512/5142;100123880OMC;RIJECT Minieclub Lullaby Set Piyama;benka;18300;1;0;0;18300;66355800;66355800;Pusat
05-Jan-26;PO/Benka/2512/5142;100123883OMC;RIJECT Minieclub Lullaby Set Piyama;benka;18300;2;0;0;36600;66355800;66355800;Pusat
05-Jan-26;PO/Benka/2512/5142;100123873OMC;RIJECT Minieclub Lullaby Set Piyama;benka;18300;1;0;0;18300;66355800;66355800;Pusat
05-Jan-26;PO/Benka/2512/5142;100123882OMC;RIJECT Minieclub Lullaby Set Piyama;benka;18300;3;0;0;54900;66355800;66355800;Pusat
05-Jan-26;PO/Benka/2512/5142;100123884OMC;RIJECT Minieclub Lullaby Set Piyama;benka;18300;29;0;0;530700;66355800;66355800;Pusat
05-Jan-26;PO/Benka/2512/5142;100123876OMC;RIJECT Minieclub Lullaby Set Piyama;benka;18300;2;0;0;36600;66355800;66355800;Pusat
05-Jan-26;PO/Benka/2512/5142;100123877OMC;RIJECT Minieclub Lullaby Set Piyama;benka;18300;2;0;0;36600;66355800;66355800;Pusat
05-Jan-26;PO/Benka/2512/5142;100123879OMC;RIJECT Minieclub Lullaby Set Piyama;benka;18300;1;0;0;18300;66355800;66355800;Pusat
05-Jan-26;PO/Benka/2512/5142;100123878OMC;RIJECT Minieclub Lullaby Set Piyama;benka;18300;1;0;0;18300;66355800;66355800;Pusat
05-Jan-26;PO/Benka/2511/5087;124935KJS;Kidsmate Collar Sport Academy;benka;31000;66;0;0;2046000;39339000;39339000;Pusat
05-Jan-26;PO/Benka/2511/5087;124936KJS;Kidsmate Collar Sport Academy;benka;31000;122;0;0;3782000;39339000;39339000;Pusat
05-Jan-26;PO/Benka/2511/5087;124937KJS;Kidsmate Collar Sport Academy;benka;31000;112;0;0;3472000;39339000;39339000;Pusat
05-Jan-26;PO/Benka/2511/5087;124938KJS;Kidsmate Collar Sport Academy;benka;31000;113;0;0;3503000;39339000;39339000;Pusat
05-Jan-26;PO/Benka/2511/5087;124939KJS;Kidsmate Collar Sport Academy;benka;31000;56;0;0;1736000;39339000;39339000;Pusat
05-Jan-26;PO/Benka/2511/5087;124940KJS;Kidsmate Collar Sport Academy;benka;31000;56;0;0;1736000;39339000;39339000;Pusat
05-Jan-26;PO/Benka/2511/5087;124929KJS;Kidsmate Collar Sport Academy;benka;31000;63;0;0;1953000;39339000;39339000;Pusat
05-Jan-26;PO/Benka/2511/5087;124930KJS;Kidsmate Collar Sport Academy;benka;31000;109;0;0;3379000;39339000;39339000;Pusat
05-Jan-26;PO/Benka/2511/5087;124931KJS;Kidsmate Collar Sport Academy;benka;31000;94;0;0;2914000;39339000;39339000;Pusat
05-Jan-26;PO/Benka/2511/5087;124932KJS;Kidsmate Collar Sport Academy;benka;31000;96;0;0;2976000;39339000;39339000;Pusat
05-Jan-26;PO/Benka/2511/5087;124933KJS;Kidsmate Collar Sport Academy;benka;31000;42;0;0;1302000;39339000;39339000;Pusat
05-Jan-26;PO/Benka/2511/5087;124934KJS;Kidsmate Collar Sport Academy;benka;31000;50;0;0;1550000;39339000;39339000;Pusat
05-Jan-26;PO/Benka/2511/5087;124923KJS;Kidsmate Collar Sport Academy;benka;31000;42;0;0;1302000;39339000;39339000;Pusat
05-Jan-26;PO/Benka/2511/5087;124924KJS;Kidsmate Collar Sport Academy;benka;31000;74;0;0;2294000;39339000;39339000;Pusat
05-Jan-26;PO/Benka/2511/5087;124925KJS;Kidsmate Collar Sport Academy;benka;31000;52;0;0;1612000;39339000;39339000;Pusat
05-Jan-26;PO/Benka/2511/5087;124926KJS;Kidsmate Collar Sport Academy;benka;31000;56;0;0;1736000;39339000;39339000;Pusat
05-Jan-26;PO/Benka/2511/5087;124927KJS;Kidsmate Collar Sport Academy;benka;31000;29;0;0;899000;39339000;39339000;Pusat
05-Jan-26;PO/Benka/2511/5087;124928KJS;Kidsmate Collar Sport Academy;benka;31000;26;0;0;806000;39339000;39339000;Pusat
05-Jan-26;PO/Benka/2511/5087;100124936KJS;REJECT Kidsmate Collar Sport Academy;benka;15500;2;0;0;31000;39339000;39339000;Pusat
05-Jan-26;PO/Benka/2511/5087;100124929KJS;REJECT Kidsmate Collar Sport Academy;benka;15500;3;0;0;46500;39339000;39339000;Pusat
05-Jan-26;PO/Benka/2511/5087;100124930KJS;REJECT Kidsmate Collar Sport Academy;benka;15500;1;0;0;15500;39339000;39339000;Pusat
05-Jan-26;PO/Benka/2511/5087;100124931KJS;REJECT Kidsmate Collar Sport Academy;benka;15500;6;0;0;93000;39339000;39339000;Pusat
05-Jan-26;PO/Benka/2511/5087;100124932KJS;REJECT Kidsmate Collar Sport Academy;benka;15500;6;0;0;93000;39339000;39339000;Pusat
05-Jan-26;PO/Benka/2511/5087;100124933KJS;REJECT Kidsmate Collar Sport Academy;benka;15500;2;0;0;31000;39339000;39339000;Pusat
05-Jan-26;PO/Benka/2511/5087;100124927KJS;REJECT Kidsmate Collar Sport Academy;benka;15500;1;0;0;15500;39339000;39339000;Pusat
05-Jan-26;PO/Benka/2511/5087;100124938KJS;REJECT Kidsmate Collar Sport Academy;benka;15500;1;0;0;15500;39339000;39339000;Pusat
06-Jan-26;PO-000005658;#6549D;Dress Anak Flow Girls KOI;HONEYBEE;27500;10;0;0;275000;8250000;8250000;Pusat
06-Jan-26;PO-000005658;#6550D;Dress Anak Flow Girls KOI;HONEYBEE;27500;10;0;0;275000;8250000;8250000;Pusat
06-Jan-26;PO-000005658;#6551D;Dress Anak Flow Girls KOI;HONEYBEE;27500;10;0;0;275000;8250000;8250000;Pusat
06-Jan-26;PO-000005658;#6552D;Dress Anak Flow Girls KOI;HONEYBEE;27500;10;0;0;275000;8250000;8250000;Pusat
06-Jan-26;PO-000005658;#6553D;Dress Anak Flow Girls KOI;HONEYBEE;27500;10;0;0;275000;8250000;8250000;Pusat
06-Jan-26;PO-000005658;#6554D;Dress Anak Flow Girls KOI;HONEYBEE;27500;10;0;0;275000;8250000;8250000;Pusat
06-Jan-26;PO-000005658;#6555D;Dress Anak Flow Girls KOI;HONEYBEE;27500;10;0;0;275000;8250000;8250000;Pusat
06-Jan-26;PO-000005658;#6556D;Dress Anak Flow Girls KOI;HONEYBEE;27500;10;0;0;275000;8250000;8250000;Pusat
06-Jan-26;PO-000005658;#6557D;Dress Anak Flow Girls KOI;HONEYBEE;27500;10;0;0;275000;8250000;8250000;Pusat
06-Jan-26;PO-000005658;#6558D;Dress Anak Flow Girls KOI;HONEYBEE;27500;10;0;0;275000;8250000;8250000;Pusat
06-Jan-26;PO-000005658;#6559D;Dress Anak Flow Girls KOI;HONEYBEE;27500;10;0;0;275000;8250000;8250000;Pusat
06-Jan-26;PO-000005658;#6560D;Dress Anak Flow Girls KOI;HONEYBEE;27500;10;0;0;275000;8250000;8250000;Pusat
06-Jan-26;PO-000005658;#6561D;Dress Anak Flow Girls KOI;HONEYBEE;27500;10;0;0;275000;8250000;8250000;Pusat
06-Jan-26;PO-000005658;#6562D;Dress Anak Flow Girls KOI;HONEYBEE;27500;10;0;0;275000;8250000;8250000;Pusat
06-Jan-26;PO-000005658;#6563D;Dress Anak Flow Girls KOI;HONEYBEE;27500;10;0;0;275000;8250000;8250000;Pusat
06-Jan-26;PO-000005658;#6564D;Dress Anak Flow Girls KOI;HONEYBEE;27500;10;0;0;275000;8250000;8250000;Pusat
06-Jan-26;PO-000005658;#6565D;Dress Anak Flow Girls KOI;HONEYBEE;27500;10;0;0;275000;8250000;8250000;Pusat
06-Jan-26;PO-000005658;#6566D;Dress Anak Flow Girls KOI;HONEYBEE;27500;10;0;0;275000;8250000;8250000;Pusat
06-Jan-26;PO-000005658;#6567D;Dress Anak Flow Girls KOI;HONEYBEE;27500;10;0;0;275000;8250000;8250000;Pusat
06-Jan-26;PO-000005658;#6568D;Dress Anak Flow Girls KOI;HONEYBEE;27500;10;0;0;275000;8250000;8250000;Pusat
06-Jan-26;PO-000005658;#6569D;Dress Anak Flow Girls KOI;HONEYBEE;27500;10;0;0;275000;8250000;8250000;Pusat
06-Jan-26;PO-000005658;#6570D;Dress Anak Flow Girls KOI;HONEYBEE;27500;10;0;0;275000;8250000;8250000;Pusat
06-Jan-26;PO-000005658;#6571D;Dress Anak Flow Girls KOI;HONEYBEE;27500;10;0;0;275000;8250000;8250000;Pusat
06-Jan-26;PO-000005658;#6572D;Dress Anak Flow Girls KOI;HONEYBEE;27500;10;0;0;275000;8250000;8250000;Pusat
06-Jan-26;PO-000005658;#6573D;Dress Anak Flow Girls KOI;HONEYBEE;27500;10;0;0;275000;8250000;8250000;Pusat
06-Jan-26;PO-000005658;#6574D;Dress Anak Flow Girls KOI;HONEYBEE;27500;10;0;0;275000;8250000;8250000;Pusat
06-Jan-26;PO-000005658;#6575D;Dress Anak Flow Girls KOI;HONEYBEE;27500;10;0;0;275000;8250000;8250000;Pusat
06-Jan-26;PO-000005658;#6576D;Dress Anak Flow Girls KOI;HONEYBEE;27500;10;0;0;275000;8250000;8250000;Pusat
06-Jan-26;PO-000005658;#6577D;Dress Anak Flow Girls KOI;HONEYBEE;27500;10;0;0;275000;8250000;8250000;Pusat
06-Jan-26;PO-000005658;#6578D;Dress Anak Flow Girls KOI;HONEYBEE;27500;10;0;0;275000;8250000;8250000;Pusat
06-Jan-26;PO-000005660;#6639JA;#Jilbab Instan Anak KOI;Bu Lenny;18000;108;0;0;1944000;1944000;1944000;Pusat
06-Jan-26;PO-000005661;#6640JA;#Jilbab Pashmina Anak KOI;Bu Lenny;18000;108;0;0;1944000;1944000;1944000;Pusat
06-Jan-26;PO-000005664;#6659KASW;Atasan Mahira Top Girl KOI;THISKIDS;23450;16;0;0;375200;7035000;7035000;Pusat
06-Jan-26;PO-000005664;#6660KASW;Atasan Mahira Top Girl KOI;THISKIDS;23450;16;0;0;375200;7035000;7035000;Pusat
06-Jan-26;PO-000005664;#6661KASW;Atasan Mahira Top Girl KOI;THISKIDS;23450;15;0;0;351750;7035000;7035000;Pusat
06-Jan-26;PO-000005664;#6662KASW;Atasan Mahira Top Girl KOI;THISKIDS;23450;18;0;0;422100;7035000;7035000;Pusat
06-Jan-26;PO-000005664;#6663KASW;Atasan Mahira Top Girl KOI;THISKIDS;23450;18;0;0;422100;7035000;7035000;Pusat
06-Jan-26;PO-000005664;#6664KASW;Atasan Mahira Top Girl KOI;THISKIDS;23450;18;0;0;422100;7035000;7035000;Pusat
06-Jan-26;PO-000005664;#6665KASW;Atasan Mahira Top Girl KOI;THISKIDS;23450;18;0;0;422100;7035000;7035000;Pusat
06-Jan-26;PO-000005664;#6666KASW;Atasan Mahira Top Girl KOI;THISKIDS;23450;18;0;0;422100;7035000;7035000;Pusat
06-Jan-26;PO-000005664;#6667KASW;Atasan Mahira Top Girl KOI;THISKIDS;23450;18;0;0;422100;7035000;7035000;Pusat
06-Jan-26;PO-000005664;#6668KASW;Atasan Mahira Top Girl KOI;THISKIDS;23450;18;0;0;422100;7035000;7035000;Pusat
06-Jan-26;PO-000005664;#6669KASW;Atasan Mahira Top Girl KOI;THISKIDS;23450;18;0;0;422100;7035000;7035000;Pusat
06-Jan-26;PO-000005664;#6670KASW;Atasan Mahira Top Girl KOI;THISKIDS;23450;18;0;0;422100;7035000;7035000;Pusat
06-Jan-26;PO-000005664;#6671KASW;Atasan Mahira Top Girl KOI;THISKIDS;23450;16;0;0;375200;7035000;7035000;Pusat
06-Jan-26;PO-000005664;#6672KASW;Atasan Mahira Top Girl KOI;THISKIDS;23450;15;0;0;351750;7035000;7035000;Pusat
06-Jan-26;PO-000005664;#6673KASW;Atasan Mahira Top Girl KOI;THISKIDS;23450;15;0;0;351750;7035000;7035000;Pusat
06-Jan-26;PO-000005664;#6674KASW;Atasan Mahira Top Girl KOI;THISKIDS;23450;15;0;0;351750;7035000;7035000;Pusat
06-Jan-26;PO-000005664;#6675KASW;Atasan Mahira Top Girl KOI;THISKIDS;23450;15;0;0;351750;7035000;7035000;Pusat
06-Jan-26;PO-000005664;#6676KASW;Atasan Mahira Top Girl KOI;THISKIDS;23450;15;0;0;351750;7035000;7035000;Pusat
06-Jan-26;PO-000005659;#6579ST;Setelan Anak Cifa Girls KOI;HONEYBEE;31000;11;0;0;341000;9300000;9300000;Pusat
06-Jan-26;PO-000005659;#6580ST;Setelan Anak Cifa Girls KOI;HONEYBEE;31000;9;0;0;279000;9300000;9300000;Pusat
06-Jan-26;PO-000005659;#6581ST;Setelan Anak Cifa Girls KOI;HONEYBEE;31000;10;0;0;310000;9300000;9300000;Pusat
06-Jan-26;PO-000005659;#6582ST;Setelan Anak Cifa Girls KOI;HONEYBEE;31000;10;0;0;310000;9300000;9300000;Pusat
06-Jan-26;PO-000005659;#6583ST;Setelan Anak Cifa Girls KOI;HONEYBEE;31000;5;0;0;155000;9300000;9300000;Pusat
06-Jan-26;PO-000005659;#6584ST;Setelan Anak Cifa Girls KOI;HONEYBEE;31000;10;0;0;310000;9300000;9300000;Pusat
06-Jan-26;PO-000005659;#6585ST;Setelan Anak Cifa Girls KOI;HONEYBEE;31000;10;0;0;310000;9300000;9300000;Pusat
06-Jan-26;PO-000005659;#6586ST;Setelan Anak Cifa Girls KOI;HONEYBEE;31000;10;0;0;310000;9300000;9300000;Pusat
06-Jan-26;PO-000005659;#6587ST;Setelan Anak Cifa Girls KOI;HONEYBEE;31000;10;0;0;310000;9300000;9300000;Pusat
06-Jan-26;PO-000005659;#6588ST;Setelan Anak Cifa Girls KOI;HONEYBEE;31000;12;0;0;372000;9300000;9300000;Pusat
06-Jan-26;PO-000005659;#6589ST;Setelan Anak Cifa Girls KOI;HONEYBEE;31000;10;0;0;310000;9300000;9300000;Pusat
06-Jan-26;PO-000005659;#6590ST;Setelan Anak Cifa Girls KOI;HONEYBEE;31000;10;0;0;310000;9300000;9300000;Pusat
06-Jan-26;PO-000005659;#6591ST;Setelan Anak Cifa Girls KOI;HONEYBEE;31000;11;0;0;341000;9300000;9300000;Pusat
